--- Relatorio Consolidado de Monstros ---
Total de spawns encontrados: 2827
--------------------------------------------------
Map: //brasilis | ID: 2081 | Name: Strange Hydra
Map: mjolnir_05 | ID: 1083 | Name: Shining Plant
Map: mjolnir_05 | ID: 1099 | Name: Argiope
Map: mjolnir_05 | ID: 1139 | Name: Mantis
Map: mjolnir_05 | ID: 1380 | Name: Driller
Map: mjolnir_05 | ID: 22330 | Name: Argylla
Map: mjolnir_05 | ID: 22370 | Name: Mantrix
Map: mjolnir_05 | ID: 22593 | Name: Borith
Map: mjolnir_06 | ID: 1018 | Name: Creamy
Map: mjolnir_06 | ID: 1056 | Name: Smokie
Map: mjolnir_06 | ID: 1077 | Name: Poison Spore
Map: mjolnir_06 | ID: 1079 | Name: Blue Plant
Map: mjolnir_06 | ID: 1085 | Name: Red Mushroom
Map: mjolnir_06 | ID: 22254 | Name: Cremave
Map: mjolnir_06 | ID: 22288 | Name: Fumajin
Map: mjolnir_06 | ID: 22308 | Name: Toxifume
Map: mjolnir_07 | ID: 1079 | Name: Blue Plant
Map: mjolnir_07 | ID: 1080 | Name: Green Plant
Map: mjolnir_07 | ID: 1085 | Name: Red Mushroom
Map: mjolnir_07 | ID: 1118 | Name: Flora
Map: mjolnir_07 | ID: 1166 | Name: Savage
Map: mjolnir_07 | ID: 1494 | Name: Beetle King
Map: mjolnir_07 | ID: 22349 | Name: Vineria
Map: mjolnir_07 | ID: 22397 | Name: Savarin
Map: mjolnir_07 | ID: 22704 | Name: Dynastor
Map: mjolnir_08 | ID: 1079 | Name: Blue Plant
Map: mjolnir_08 | ID: 1080 | Name: Green Plant
Map: mjolnir_08 | ID: 1118 | Name: Flora
Map: mjolnir_08 | ID: 1166 | Name: Savage
Map: mjolnir_08 | ID: 1494 | Name: Beetle King
Map: mjolnir_08 | ID: 22349 | Name: Vineria
Map: mjolnir_08 | ID: 22397 | Name: Savarin
Map: mjolnir_08 | ID: 22704 | Name: Dynastor
Map: mjolnir_09 | ID: 1004 | Name: Hornet
Map: mjolnir_09 | ID: 1010 | Name: Willow
Map: mjolnir_09 | ID: 1085 | Name: Red Mushroom
Map: mjolnir_09 | ID: 1167 | Name: Savage Babe
Map: mjolnir_09 | ID: 22242 | Name: Vespix
Map: mjolnir_09 | ID: 22247 | Name: Salixia
Map: mjolnir_09 | ID: 22398 | Name: Babbel
Map: mjolnir_10 | ID: 1080 | Name: Green Plant
Map: mjolnir_10 | ID: 1083 | Name: Shining Plant
Map: mjolnir_10 | ID: 1100 | Name: Argos
Map: mjolnir_10 | ID: 1118 | Name: Flora
Map: mjolnir_10 | ID: 1494 | Name: Beetle King
Map: mjolnir_10 | ID: 22331 | Name: Argonax
Map: mjolnir_10 | ID: 22349 | Name: Vineria
Map: mjolnir_10 | ID: 22704 | Name: Dynastor
Map: mjolnir_11 | ID: 1079 | Name: Blue Plant
Map: mjolnir_11 | ID: 1080 | Name: Green Plant
Map: mjolnir_11 | ID: 1099 | Name: Argiope
Map: mjolnir_11 | ID: 1100 | Name: Argos
Map: mjolnir_11 | ID: 1118 | Name: Flora
Map: mjolnir_11 | ID: 22330 | Name: Argylla
Map: mjolnir_11 | ID: 22331 | Name: Argonax
Map: mjolnir_11 | ID: 22349 | Name: Vineria
Map: mjolnir_12 | ID: 1035 | Name: Hunter Fly
Map: mjolnir_12 | ID: 1114 | Name: Dustiness
Map: mjolnir_12 | ID: 1139 | Name: Mantis
Map: mjolnir_12 | ID: 22268 | Name: Sanguivor
Map: mjolnir_12 | ID: 22345 | Name: Pulvix
Map: mjolnir_12 | ID: 22370 | Name: Mantrix
Map: moc_fild01 | ID: 1019 | Name: Peco Peco
Map: moc_fild01 | ID: 1047 | Name: Peco Peco Egg
Map: moc_fild01 | ID: 1055 | Name: Muka
Map: moc_fild01 | ID: 1081 | Name: Yellow Plant
Map: moc_fild01 | ID: 22255 | Name: Pecorix
Map: moc_fild01 | ID: 22287 | Name: Deserion
Map: moc_fild02 | ID: 1019 | Name: Peco Peco
Map: moc_fild02 | ID: 1047 | Name: Peco Peco Egg
Map: moc_fild02 | ID: 1055 | Name: Muka
Map: moc_fild02 | ID: 1080 | Name: Green Plant
Map: moc_fild02 | ID: 1081 | Name: Yellow Plant
Map: moc_fild02 | ID: 22255 | Name: Pecorix
Map: moc_fild02 | ID: 22287 | Name: Deserion
Map: moc_fild03 | ID: 1013 | Name: Wolf
Map: moc_fild03 | ID: 1042 | Name: Steel Chonchon
Map: moc_fild03 | ID: 1080 | Name: Green Plant
Map: moc_fild03 | ID: 1100 | Name: Argos
Map: moc_fild03 | ID: 22250 | Name: Volkur
Map: moc_fild03 | ID: 22275 | Name: Ferrichon
Map: moc_fild03 | ID: 22331 | Name: Argonax
Map: moc_fild07 | ID: 1011 | Name: Chonchon
Map: moc_fild07 | ID: 1047 | Name: Peco Peco Egg
Map: moc_fild07 | ID: 1049 | Name: Picky
Map: moc_fild07 | ID: 1050 | Name: Picky
Map: moc_fild07 | ID: 1081 | Name: Yellow Plant
Map: moc_fild07 | ID: 1113 | Name: Drops
Map: moc_fild07 | ID: 22248 | Name: Chonix
Map: moc_fild07 | ID: 22281 | Name: Pikador
Map: moc_fild07 | ID: 22344 | Name: Driplette
Map: moc_fild11 | ID: 1001 | Name: Scorpion
Map: moc_fild11 | ID: 1009 | Name: Condor
Map: moc_fild11 | ID: 1107 | Name: Baby Desert Wolf
Map: moc_fild11 | ID: 22240 | Name: Scorpix
Map: moc_fild11 | ID: 22246 | Name: Aetheros
Map: moc_fild11 | ID: 22338 | Name: Cubsol
Map: moc_fild12 | ID: 1009 | Name: Condor
Map: moc_fild12 | ID: 1047 | Name: Peco Peco Egg
Map: moc_fild12 | ID: 1049 | Name: Picky
Map: moc_fild12 | ID: 1050 | Name: Picky
Map: moc_fild12 | ID: 1081 | Name: Yellow Plant
Map: moc_fild12 | ID: 1113 | Name: Drops
Map: moc_fild12 | ID: 22246 | Name: Aetheros
Map: moc_fild12 | ID: 22281 | Name: Pikador
Map: moc_fild12 | ID: 22344 | Name: Driplette
Map: moc_fild13 | ID: 1013 | Name: Wolf
Map: moc_fild13 | ID: 1042 | Name: Steel Chonchon
Map: moc_fild13 | ID: 1058 | Name: Metaller
Map: moc_fild13 | ID: 1081 | Name: Yellow Plant
Map: moc_fild13 | ID: 1085 | Name: Red Mushroom
Map: moc_fild13 | ID: 1100 | Name: Argos
Map: moc_fild13 | ID: 1138 | Name: Magnolia
Map: moc_fild13 | ID: 22250 | Name: Volkur
Map: moc_fild13 | ID: 22275 | Name: Ferrichon
Map: moc_fild13 | ID: 22290 | Name: Metacron
Map: moc_fild13 | ID: 22331 | Name: Argonax
Map: moc_fild13 | ID: 22369 | Name: Magnalis
Map: moc_fild16 | ID: 1119 | Name: Frilldora
Map: moc_fild16 | ID: 1127 | Name: Hode
Map: moc_fild16 | ID: 1165 | Name: Sandman
Map: moc_fild16 | ID: 22350 | Name: Crystilla
Map: moc_fild16 | ID: 22358 | Name: Hoderus
Map: moc_fild16 | ID: 22396 | Name: Somnius
Map: moc_fild17 | ID: 1079 | Name: Blue Plant
Map: moc_fild17 | ID: 1081 | Name: Yellow Plant
Map: moc_fild17 | ID: 1119 | Name: Frilldora
Map: moc_fild17 | ID: 1127 | Name: Hode
Map: moc_fild17 | ID: 1159 | Name: Phreeoni
Map: moc_fild17 | ID: 1165 | Name: Sandman
Map: moc_fild17 | ID: 22350 | Name: Crystilla
Map: moc_fild17 | ID: 22358 | Name: Hoderus
Map: moc_fild17 | ID: 22396 | Name: Somnius
Map: moc_fild18 | ID: 1001 | Name: Scorpion
Map: moc_fild18 | ID: 1009 | Name: Condor
Map: moc_fild18 | ID: 1081 | Name: Yellow Plant
Map: moc_fild18 | ID: 1091 | Name: Dragon Fly
Map: moc_fild18 | ID: 1107 | Name: Baby Desert Wolf
Map: moc_fild18 | ID: 22240 | Name: Scorpix
Map: moc_fild18 | ID: 22246 | Name: Aetheros
Map: moc_fild18 | ID: 22338 | Name: Cubsol
Map: moc_fild20 | ID: 1918 | Name: Incarnation of Morocc
Map: moc_fild20 | ID: 1919 | Name: Incarnation of Morocc
Map: moc_fild20 | ID: 1920 | Name: Incarnation of Morocc
Map: moc_fild20 | ID: 1921 | Name: Incarnation of Morocc
Map: moc_fild21 | ID: 1918 | Name: Incarnation of Morocc
Map: moc_fild21 | ID: 1919 | Name: Incarnation of Morocc
Map: moc_fild21 | ID: 1920 | Name: Incarnation of Morocc
Map: moc_fild21 | ID: 1921 | Name: Incarnation of Morocc
Map: moc_fild22 | ID: 1917 | Name: Wounded Morocc
Map: moc_fild22 | ID: 1918 | Name: Incarnation of Morocc
Map: moc_fild22 | ID: 1919 | Name: Incarnation of Morocc
Map: moc_fild22 | ID: 1920 | Name: Incarnation of Morocc
Map: moc_fild22 | ID: 1921 | Name: Incarnation of Morocc
Map: moc_pryd01 | ID: 1005 | Name: Familiar
Map: moc_pryd01 | ID: 1031 | Name: Poporing
Map: moc_pryd01 | ID: 22243 | Name: Umbrion
Map: moc_pryd01 | ID: 22264 | Name: Poxus
Map: moc_pryd02 | ID: 1016 | Name: Archer Skeleton
Map: moc_pryd02 | ID: 1028 | Name: Soldier Skeleton
Map: moc_pryd02 | ID: 1029 | Name: Isis
Map: moc_pryd02 | ID: 1031 | Name: Poporing
Map: moc_pryd02 | ID: 1041 | Name: Mummy
Map: moc_pryd02 | ID: 1111 | Name: Drainliar
Map: moc_pryd02 | ID: 22253 | Name: Ossian Aim
Map: moc_pryd02 | ID: 22261 | Name: Skeldius
Map: moc_pryd02 | ID: 22262 | Name: Isira
Map: moc_pryd02 | ID: 22264 | Name: Poxus
Map: moc_pryd02 | ID: 22274 | Name: Mummis
Map: moc_pryd02 | ID: 22342 | Name: Siphylos
Map: moc_pryd03 | ID: 1032 | Name: Verit
Map: moc_pryd03 | ID: 1041 | Name: Mummy
Map: moc_pryd03 | ID: 1111 | Name: Drainliar
Map: moc_pryd03 | ID: 1146 | Name: Matyr
Map: moc_pryd03 | ID: 1191 | Name: Mimic
Map: moc_pryd03 | ID: 22265 | Name: Verran
Map: moc_pryd03 | ID: 22274 | Name: Mummis
Map: moc_pryd03 | ID: 22342 | Name: Siphylos
Map: moc_pryd03 | ID: 22377 | Name: Maltyr
Map: moc_pryd03 | ID: 22416 | Name: Illusorym
Map: moc_pryd04 | ID: 1029 | Name: Isis
Map: moc_pryd04 | ID: 1038 | Name: Osiris
Map: moc_pryd04 | ID: 1041 | Name: Mummy
Map: moc_pryd04 | ID: 1146 | Name: Matyr
Map: moc_pryd04 | ID: 1191 | Name: Mimic
Map: moc_pryd04 | ID: 1297 | Name: Ancient Mummy
Map: moc_pryd04 | ID: 22262 | Name: Isira
Map: moc_pryd04 | ID: 22274 | Name: Mummis
Map: moc_pryd04 | ID: 22377 | Name: Maltyr
Map: moc_pryd04 | ID: 22416 | Name: Illusorym
Map: moc_pryd04 | ID: 22510 | Name: Sarcophos
Map: moc_pryd05 | ID: 1032 | Name: Verit
Map: moc_pryd05 | ID: 1041 | Name: Mummy
Map: moc_pryd05 | ID: 1149 | Name: Minorous
Map: moc_pryd05 | ID: 22265 | Name: Verran
Map: moc_pryd05 | ID: 22274 | Name: Mummis
Map: moc_pryd05 | ID: 22380 | Name: Minotrax
Map: moc_pryd06 | ID: 1032 | Name: Verit
Map: moc_pryd06 | ID: 1191 | Name: Mimic
Map: moc_pryd06 | ID: 1194 | Name: Arclouze
Map: moc_pryd06 | ID: 1297 | Name: Ancient Mummy
Map: moc_pryd06 | ID: 1511 | Name: Amon Ra
Map: moc_pryd06 | ID: 22265 | Name: Verran
Map: moc_pryd06 | ID: 22416 | Name: Illusorym
Map: moc_pryd06 | ID: 22419 | Name: Arclorax
Map: moc_pryd06 | ID: 22510 | Name: Sarcophos
Map: mosk_dun01 | ID: 1031 | Name: Poporing
Map: mosk_dun01 | ID: 1139 | Name: Mantis
Map: mosk_dun01 | ID: 1880 | Name: Wood Goblin
Map: mosk_dun01 | ID: 1881 | Name: Les
Map: mosk_dun01 | ID: 22264 | Name: Poxus
Map: mosk_dun01 | ID: 22370 | Name: Mantrix
Map: mosk_dun01 | ID: 23088 | Name: Leshyar
Map: mosk_dun01 | ID: 23089 | Name: Lesavara
Map: mosk_dun02 | ID: 1880 | Name: Wood Goblin
Map: mosk_dun02 | ID: 1881 | Name: Les
Map: mosk_dun02 | ID: 1882 | Name: Baba Yaga
Map: mosk_dun02 | ID: 1883 | Name: Uzhas
Map: mosk_dun02 | ID: 23088 | Name: Leshyar
Map: mosk_dun02 | ID: 23089 | Name: Lesavara
Map: mosk_dun02 | ID: 23090 | Name: Babaruun
Map: mosk_dun02 | ID: 23091 | Name: Kikryma
Map: mosk_dun03 | ID: 1081 | Name: Yellow Plant
Map: mosk_dun03 | ID: 1082 | Name: White Plant
Map: mosk_dun03 | ID: 1083 | Name: Shining Plant
Map: mosk_dun03 | ID: 1882 | Name: Baba Yaga
Map: mosk_dun03 | ID: 1883 | Name: Uzhas
Map: mosk_dun03 | ID: 1884 | Name: Mavka
Map: mosk_dun03 | ID: 1885 | Name: Gopinich
Map: mosk_dun03 | ID: 23090 | Name: Babaruun
Map: mosk_dun03 | ID: 23091 | Name: Kikryma
Map: mosk_dun03 | ID: 23092 | Name: Mavlora
Map: mosk_fild02 | ID: 1037 | Name: Side Winder
Map: mosk_fild02 | ID: 1081 | Name: Yellow Plant
Map: mosk_fild02 | ID: 1082 | Name: White Plant
Map: mosk_fild02 | ID: 1099 | Name: Argiope
Map: mosk_fild02 | ID: 1139 | Name: Mantis
Map: mosk_fild02 | ID: 1368 | Name: Geographer
Map: mosk_fild02 | ID: 22270 | Name: Serpentis
Map: mosk_fild02 | ID: 22330 | Name: Argylla
Map: mosk_fild02 | ID: 22370 | Name: Mantrix
Map: mosk_fild02 | ID: 22581 | Name: Geodius
Map: nameless_n | ID: 1036 | Name: Ghoul
Map: nameless_n | ID: 1864 | Name: Zombie Slaughter
Map: nameless_n | ID: 1865 | Name: Ragged Zombie
Map: nameless_n | ID: 1866 | Name: Hellhound
Map: nameless_n | ID: 1867 | Name: Banshee
Map: nameless_n | ID: 1869 | Name: Flame Skull
Map: nameless_n | ID: 22269 | Name: Gholast
Map: nameless_n | ID: 23072 | Name: Carnifex
Map: nameless_n | ID: 23073 | Name: Moribundus
Map: nameless_n | ID: 23074 | Name: Cerberon
Map: nameless_n | ID: 23075 | Name: Screalia
Map: nameless_n | ID: 23077 | Name: Pyrocran
Map: new_1-3 | ID: 2398 | Name: Little Poring
Map: nif_fild01 | ID: 1503 | Name: Gibbet
Map: nif_fild01 | ID: 1504 | Name: Dullahan
Map: nif_fild01 | ID: 1506 | Name: Disguise
Map: nif_fild01 | ID: 1508 | Name: Quve
Map: nif_fild01 | ID: 1510 | Name: Heirozoist
Map: nif_fild01 | ID: 22711 | Name: Gallowynd
Map: nif_fild01 | ID: 22712 | Name: Dullacel
Map: nif_fild01 | ID: 22714 | Name: Veilon
Map: nif_fild01 | ID: 22716 | Name: Quvellum
Map: nif_fild01 | ID: 22718 | Name: Hierophyl
Map: nif_fild02 | ID: 1503 | Name: Gibbet
Map: nif_fild02 | ID: 1504 | Name: Dullahan
Map: nif_fild02 | ID: 1505 | Name: Loli Ruri
Map: nif_fild02 | ID: 1507 | Name: Bloody Murderer
Map: nif_fild02 | ID: 1509 | Name: Lude
Map: nif_fild02 | ID: 1510 | Name: Heirozoist
Map: nif_fild02 | ID: 22711 | Name: Gallowynd
Map: nif_fild02 | ID: 22712 | Name: Dullacel
Map: nif_fild02 | ID: 22713 | Name: Rurilith
Map: nif_fild02 | ID: 22715 | Name: Crimsonyx
Map: nif_fild02 | ID: 22717 | Name: Ludraken
Map: nif_fild02 | ID: 22718 | Name: Hierophyl
Map: niflheim | ID: 1503 | Name: Gibbet
Map: niflheim | ID: 1504 | Name: Dullahan
Map: niflheim | ID: 1508 | Name: Quve
Map: niflheim | ID: 1509 | Name: Lude
Map: niflheim | ID: 1510 | Name: Heirozoist
Map: niflheim | ID: 22711 | Name: Gallowynd
Map: niflheim | ID: 22712 | Name: Dullacel
Map: niflheim | ID: 22716 | Name: Quvellum
Map: niflheim | ID: 22717 | Name: Ludraken
Map: niflheim | ID: 22718 | Name: Hierophyl
Map: nyd_dun01 | ID: 2013 | Name: Draco
Map: nyd_dun01 | ID: 2014 | Name: Draco Egg
Map: nyd_dun01 | ID: 2015 | Name: Dark Pinguicula
Map: nyd_dun01 | ID: 2016 | Name: Aqua Elemental
Map: nyd_dun01 | ID: 2017 | Name: Rata
Map: nyd_dun01 | ID: 2018 | Name: Duneyrr
Map: nyd_dun01 | ID: 23222 | Name: Noxflora
Map: nyd_dun01 | ID: 23223 | Name: Maridius
Map: nyd_dun01 | ID: 23224 | Name: Ratara
Map: nyd_dun01 | ID: 23225 | Name: Dunerion
Map: odin_tem01 | ID: 1079 | Name: Blue Plant
Map: odin_tem01 | ID: 1080 | Name: Green Plant
Map: odin_tem01 | ID: 1081 | Name: Yellow Plant
Map: odin_tem01 | ID: 1692 | Name: Breeze
Map: odin_tem01 | ID: 1693 | Name: Plasma
Map: odin_tem01 | ID: 1694 | Name: Plasma
Map: odin_tem01 | ID: 1695 | Name: Plasma
Map: odin_tem01 | ID: 1696 | Name: Plasma
Map: odin_tem01 | ID: 1697 | Name: Plasma
Map: odin_tem01 | ID: 1752 | Name: Skogul
Map: odin_tem01 | ID: 1753 | Name: Frus
Map: odin_tem01 | ID: 22900 | Name: Aelus
Map: odin_tem01 | ID: 22901 | Name: Voltix
Map: odin_tem01 | ID: 22960 | Name: Skogulm
Map: odin_tem01 | ID: 22961 | Name: Frusarion
Map: odin_tem02 | ID: 1079 | Name: Blue Plant
Map: odin_tem02 | ID: 1693 | Name: Plasma
Map: odin_tem02 | ID: 1752 | Name: Skogul
Map: odin_tem02 | ID: 1753 | Name: Frus
Map: odin_tem02 | ID: 1754 | Name: Skeggiold
Map: odin_tem02 | ID: 1755 | Name: Skeggiold
Map: odin_tem02 | ID: 1761 | Name: Skogul
Map: odin_tem02 | ID: 1762 | Name: Frus
Map: odin_tem02 | ID: 22901 | Name: Voltix
Map: odin_tem02 | ID: 22960 | Name: Skogulm
Map: odin_tem02 | ID: 22961 | Name: Frusarion
Map: odin_tem03 | ID: 1079 | Name: Blue Plant
Map: odin_tem03 | ID: 1083 | Name: Shining Plant
Map: odin_tem03 | ID: 1693 | Name: Plasma
Map: odin_tem03 | ID: 1751 | Name: Valkyrie Randgris
Map: odin_tem03 | ID: 1752 | Name: Skogul
Map: odin_tem03 | ID: 1753 | Name: Frus
Map: odin_tem03 | ID: 1754 | Name: Skeggiold
Map: odin_tem03 | ID: 1755 | Name: Skeggiold
Map: odin_tem03 | ID: 1761 | Name: Skogul
Map: odin_tem03 | ID: 1762 | Name: Frus
Map: odin_tem03 | ID: 1765 | Name: Valkyrie
Map: odin_tem03 | ID: 22901 | Name: Voltix
Map: odin_tem03 | ID: 22960 | Name: Skogulm
Map: odin_tem03 | ID: 22961 | Name: Frusarion
Map: orcsdun01 | ID: 1005 | Name: Familiar
Map: orcsdun01 | ID: 1042 | Name: Steel Chonchon
Map: orcsdun01 | ID: 1082 | Name: White Plant
Map: orcsdun01 | ID: 1084 | Name: Black Mushroom
Map: orcsdun01 | ID: 1111 | Name: Drainliar
Map: orcsdun01 | ID: 1152 | Name: Orc Skeleton
Map: orcsdun01 | ID: 1153 | Name: Orc Zombie
Map: orcsdun01 | ID: 22243 | Name: Umbrion
Map: orcsdun01 | ID: 22275 | Name: Ferrichon
Map: orcsdun01 | ID: 22342 | Name: Siphylos
Map: orcsdun01 | ID: 22383 | Name: Ossifex
Map: orcsdun01 | ID: 22384 | Name: Ghulgrim
Map: orcsdun02 | ID: 1042 | Name: Steel Chonchon
Map: orcsdun02 | ID: 1082 | Name: White Plant
Map: orcsdun02 | ID: 1084 | Name: Black Mushroom
Map: orcsdun02 | ID: 1111 | Name: Drainliar
Map: orcsdun02 | ID: 1152 | Name: Orc Skeleton
Map: orcsdun02 | ID: 1177 | Name: Zenorc
Map: orcsdun02 | ID: 1189 | Name: Orc Archer
Map: orcsdun02 | ID: 22275 | Name: Ferrichon
Map: orcsdun02 | ID: 22342 | Name: Siphylos
Map: orcsdun02 | ID: 22383 | Name: Ossifex
Map: orcsdun02 | ID: 22404 | Name: Zenorok
Map: orcsdun02 | ID: 22414 | Name: Orcturion
Map: pay_dun00 | ID: 1005 | Name: Familiar
Map: pay_dun00 | ID: 1015 | Name: Zombie
Map: pay_dun00 | ID: 1031 | Name: Poporing
Map: pay_dun00 | ID: 1076 | Name: Skeleton
Map: pay_dun00 | ID: 1078 | Name: Red Plant
Map: pay_dun00 | ID: 1084 | Name: Black Mushroom
Map: pay_dun00 | ID: 22243 | Name: Umbrion
Map: pay_dun00 | ID: 22252 | Name: Zomarin
Map: pay_dun00 | ID: 22264 | Name: Poxus
Map: pay_dun00 | ID: 22307 | Name: Osteon
Map: pay_dun01 | ID: 1016 | Name: Archer Skeleton
Map: pay_dun01 | ID: 1028 | Name: Soldier Skeleton
Map: pay_dun01 | ID: 1078 | Name: Red Plant
Map: pay_dun01 | ID: 1084 | Name: Black Mushroom
Map: pay_dun01 | ID: 1111 | Name: Drainliar
Map: pay_dun01 | ID: 1116 | Name: Eggyra
Map: pay_dun01 | ID: 22253 | Name: Ossian Aim
Map: pay_dun01 | ID: 22261 | Name: Skeldius
Map: pay_dun01 | ID: 22342 | Name: Siphylos
Map: pay_dun01 | ID: 22347 | Name: Spectrus
Map: pay_dun02 | ID: 1016 | Name: Archer Skeleton
Map: pay_dun02 | ID: 1020 | Name: Mandragora
Map: pay_dun02 | ID: 1026 | Name: Munak
Map: pay_dun02 | ID: 1028 | Name: Soldier Skeleton
Map: pay_dun02 | ID: 1031 | Name: Poporing
Map: pay_dun02 | ID: 1068 | Name: Hydra
Map: pay_dun02 | ID: 1078 | Name: Red Plant
Map: pay_dun02 | ID: 1082 | Name: White Plant
Map: pay_dun02 | ID: 1084 | Name: Black Mushroom
Map: pay_dun02 | ID: 1180 | Name: Nine Tail
Map: pay_dun02 | ID: 1188 | Name: Bongun
Map: pay_dun02 | ID: 22253 | Name: Ossian Aim
Map: pay_dun02 | ID: 22260 | Name: Munax
Map: pay_dun02 | ID: 22261 | Name: Skeldius
Map: pay_dun02 | ID: 22264 | Name: Poxus
Map: pay_dun02 | ID: 22407 | Name: Kyuubiin
Map: pay_dun02 | ID: 22413 | Name: Bongurin
Map: pay_dun03 | ID: 1020 | Name: Mandragora
Map: pay_dun03 | ID: 1026 | Name: Munak
Map: pay_dun03 | ID: 1068 | Name: Hydra
Map: pay_dun03 | ID: 1078 | Name: Red Plant
Map: pay_dun03 | ID: 1079 | Name: Blue Plant
Map: pay_dun03 | ID: 1080 | Name: Green Plant
Map: pay_dun03 | ID: 1081 | Name: Yellow Plant
Map: pay_dun03 | ID: 1082 | Name: White Plant
Map: pay_dun03 | ID: 1170 | Name: Sohee
Map: pay_dun03 | ID: 1180 | Name: Nine Tail
Map: pay_dun03 | ID: 1185 | Name: Whisper
Map: pay_dun03 | ID: 1186 | Name: Giant Whisper
Map: pay_dun03 | ID: 1188 | Name: Bongun
Map: pay_dun03 | ID: 1277 | Name: Greatest General
Map: pay_dun03 | ID: 22260 | Name: Munax
Map: pay_dun03 | ID: 22400 | Name: Sohyon
Map: pay_dun03 | ID: 22407 | Name: Kyuubiin
Map: pay_dun03 | ID: 22413 | Name: Bongurin
Map: pay_dun03 | ID: 22491 | Name: Sovranis
Map: pay_dun04 | ID: 1016 | Name: Archer Skeleton
Map: pay_dun04 | ID: 1078 | Name: Red Plant
Map: pay_dun04 | ID: 1082 | Name: White Plant
Map: pay_dun04 | ID: 1083 | Name: Shining Plant
Map: pay_dun04 | ID: 1110 | Name: Dokebi
Map: pay_dun04 | ID: 1129 | Name: Horong
Map: pay_dun04 | ID: 1150 | Name: Moonlight Flower
Map: pay_dun04 | ID: 1180 | Name: Nine Tail
Map: pay_dun04 | ID: 1277 | Name: Greatest General
Map: pay_dun04 | ID: 1290 | Name: Skeleton General
Map: pay_dun04 | ID: 1301 | Name: Am Mut
Map: pay_dun04 | ID: 1307 | Name: Cat o' Nine Tails
Map: pay_dun04 | ID: 22253 | Name: Ossian Aim
Map: pay_dun04 | ID: 22341 | Name: Doekahn
Map: pay_dun04 | ID: 22360 | Name: Horonix
Map: pay_dun04 | ID: 22407 | Name: Kyuubiin
Map: pay_dun04 | ID: 22491 | Name: Sovranis
Map: pay_dun04 | ID: 22514 | Name: Ammutra
Map: pay_fild01 | ID: 1002 | Name: Poring
Map: pay_fild01 | ID: 1007 | Name: Fabre
Map: pay_fild01 | ID: 1010 | Name: Willow
Map: pay_fild01 | ID: 1080 | Name: Green Plant
Map: pay_fild01 | ID: 22241 | Name: Porion
Map: pay_fild01 | ID: 22244 | Name: Fabron
Map: pay_fild01 | ID: 22247 | Name: Salixia
Map: pay_fild02 | ID: 1014 | Name: Spore
Map: pay_fild02 | ID: 1024 | Name: Wormtail
Map: pay_fild02 | ID: 1025 | Name: Boa
Map: pay_fild02 | ID: 1080 | Name: Green Plant
Map: pay_fild02 | ID: 1085 | Name: Red Mushroom
Map: pay_fild02 | ID: 22251 | Name: Sporula
Map: pay_fild02 | ID: 22258 | Name: Wyrmis
Map: pay_fild02 | ID: 22259 | Name: Constrix
Map: pay_fild03 | ID: 1002 | Name: Poring
Map: pay_fild03 | ID: 1007 | Name: Fabre
Map: pay_fild03 | ID: 1008 | Name: Pupa
Map: pay_fild03 | ID: 1010 | Name: Willow
Map: pay_fild03 | ID: 1080 | Name: Green Plant
Map: pay_fild03 | ID: 1085 | Name: Red Mushroom
Map: pay_fild03 | ID: 22241 | Name: Porion
Map: pay_fild03 | ID: 22244 | Name: Fabron
Map: pay_fild03 | ID: 22247 | Name: Salixia
Map: pay_fild04 | ID: 1002 | Name: Poring
Map: pay_fild04 | ID: 1031 | Name: Poporing
Map: pay_fild04 | ID: 1080 | Name: Green Plant
Map: pay_fild04 | ID: 1083 | Name: Shining Plant
Map: pay_fild04 | ID: 1090 | Name: Mastering
Map: pay_fild04 | ID: 1096 | Name: Angeling
Map: pay_fild04 | ID: 1113 | Name: Drops
Map: pay_fild04 | ID: 1120 | Name: Ghostring
Map: pay_fild04 | ID: 1242 | Name: Marin
Map: pay_fild04 | ID: 1582 | Name: Deviling
Map: pay_fild04 | ID: 22241 | Name: Porion
Map: pay_fild04 | ID: 22264 | Name: Poxus
Map: pay_fild04 | ID: 22344 | Name: Driplette
Map: pay_fild04 | ID: 22456 | Name: Marinus
Map: pay_fild06 | ID: 1014 | Name: Spore
Map: pay_fild06 | ID: 1024 | Name: Wormtail
Map: pay_fild06 | ID: 1025 | Name: Boa
Map: pay_fild06 | ID: 1080 | Name: Green Plant
Map: pay_fild06 | ID: 1083 | Name: Shining Plant
Map: pay_fild06 | ID: 1085 | Name: Red Mushroom
Map: pay_fild06 | ID: 22251 | Name: Sporula
Map: pay_fild06 | ID: 22258 | Name: Wyrmis
Map: pay_fild06 | ID: 22259 | Name: Constrix
Map: pay_fild07 | ID: 1018 | Name: Creamy
Map: pay_fild07 | ID: 1060 | Name: Bigfoot
Map: pay_fild07 | ID: 1080 | Name: Green Plant
Map: pay_fild07 | ID: 1103 | Name: Caramel
Map: pay_fild07 | ID: 1174 | Name: Stainer
Map: pay_fild07 | ID: 22254 | Name: Cremave
Map: pay_fild07 | ID: 22292 | Name: Goliathus
Map: pay_fild07 | ID: 22334 | Name: Carmellion
Map: pay_fild07 | ID: 22401 | Name: Steinar
Map: pay_fild08 | ID: 1014 | Name: Spore
Map: pay_fild08 | ID: 1024 | Name: Wormtail
